Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2015-03-26,164.34375,165.21875,162.25,162.40625,261258.0,419763.0
2015-03-25,165.25,165.84375,164.34375,164.53125,177201.0,411472.0
2015-03-24,163.9375,165.5,163.8125,165.25,191460.0,412580.0
2015-03-23,164.21875,164.5,163.65625,164.03125,151064.0,408285.0
2015-03-20,163.28125,164.375,163.25,164.15625,149808.0,408935.0
2015-03-19,163.71875,164.21875,162.75,163.1875,232851.0,405080.0
2015-03-18,161.53125,164.03125,161.28125,163.125,281683.0,400401.0
2015-03-17,160.5625,161.65625,160.5,161.375,171068.0,392848.0
2015-03-16,159.46875,160.75,159.4375,159.9375,147264.0,391851.0
2015-03-13,159.375,160.09375,158.59375,159.59375,194036.0,388017.0
2015-03-12,159.40625,160.8125,159.0,159.6875,287483.0,381494.0
2015-03-11,158.46875,159.75,158.03125,159.53125,247629.0,386374.0
2015-03-10,156.78125,158.78125,156.53125,158.6875,224178.0,383121.0
2015-03-09,155.59375,156.90625,155.46875,156.71875,195790.0,391554.0
2015-03-06,158.5625,159.21875,154.84375,155.625,382354.0,387094.0
2015-03-05,158.75,159.3125,158.125,158.875,238123.0,381130.0
2015-03-04,158.875,159.34375,158.5,158.78125,222498.0,373014.0
2015-03-03,159.625,159.78125,158.71875,158.875,274513.0,375147.0
2015-03-02,162.0,162.15625,159.3125,159.6875,264024.0,366595.0
2015-02-27,158.50625,159.075,158.04375,158.88125,295221.8,304942.4
2015-02-26,156.03125,156.9875,155.35625,155.86875,370204.8,266435.8
2015-02-25,152.6375,153.45,152.23125,153.15,524143.2,320552.2
2015-02-24,148.3375,149.70625,147.59375,149.35625,614594.6,438288.0
2015-02-23,144.15625,145.40625,144.09375,145.34375,327044.0,597717.0
2015-02-20,144.21875,145.4375,143.875,144.03125,348668.0,633999.0
2015-02-19,144.59375,145.21875,144.09375,144.3125,314049.0,641089.0
2015-02-18,144.1875,145.21875,143.78125,144.8125,403676.0,668521.0
2015-02-17,145.5625,146.125,143.9375,144.09375,416472.0,664311.0
2015-02-13,146.78125,147.0,145.53125,145.90625,267316.0,675408.0
2015-02-12,146.5,147.3125,145.71875,146.8125,356419.0,670221.0
2015-02-11,146.875,147.15625,146.1875,146.90625,301711.0,687256.0
2015-02-10,147.125,147.34375,146.59375,146.875,280796.0,681544.0
2015-02-09,147.625,148.28125,146.96875,147.59375,253474.0,688114.0
2015-02-06,148.75,149.6875,147.03125,147.65625,475272.0,690169.0
2015-02-05,150.125,150.59375,148.71875,148.875,307135.0,691000.0
2015-02-04,149.125,150.375,148.5625,149.4375,377165.0,699102.0
2015-02-03,150.75,150.84375,148.96875,149.28125,393043.0,727934.0
2015-02-02,151.59375,151.71875,150.5,150.84375,339846.0,749462.0
2015-01-30,150.3125,151.75,150.1875,151.28125,438945.0,760064.0
2015-01-29,151.09375,151.375,149.90625,150.40625,356717.0,773412.0
2015-01-28,149.5625,151.5625,149.3125,151.1875,377385.0,783467.0
2015-01-27,149.625,150.84375,149.40625,149.53125,298073.0,790514.0
2015-01-26,150.46875,150.90625,149.375,149.59375,268974.0,801833.0
2015-01-23,149.0,150.4375,148.84375,149.84375,324128.0,797053.0
2015-01-22,148.8125,149.875,147.375,148.5,524550.0,803254.0
2015-01-21,150.09375,150.59375,148.65625,149.09375,446654.0,818195.0
2015-01-20,149.375,150.65625,149.125,149.84375,325985.0,826700.0
2015-01-16,150.84375,151.3125,149.1875,149.53125,424149.0,838795.0
2015-01-15,149.03125,151.21875,148.34375,150.09375,499263.0,838550.0
2015-01-14,148.4375,150.3125,148.3125,149.40625,493957.0,841829.0
2015-01-13,148.34375,149.125,147.71875,148.625,463650.0,851461.0
2015-01-12,147.96875,148.65625,147.3125,148.4375,263306.0,854004.0
2015-01-09,146.84375,148.0625,146.59375,147.53125,442436.0,854608.0
2015-01-08,147.84375,147.96875,146.6875,146.90625,377519.0,869992.0
2015-01-07,148.5,148.75,147.3125,148.1875,414948.0,882093.0
2015-01-06,146.90625,149.25,146.875,148.15625,575501.0,896495.0
2015-01-05,145.5625,147.1875,145.40625,146.96875,303174.0,890785.0
2015-01-02,144.34375,145.9375,143.96875,145.5,256349.0,877851.0
2014-12-31,144.28125,144.65625,144.125,144.5625,104871.0,876071.0
2014-12-30,144.03125,144.6875,143.90625,144.28125,120565.0,880100.0
2014-12-29,143.34375,144.28125,143.21875,144.0,126836.0,875747.0
2014-12-26,143.25,143.71875,143.0625,143.375,53169.0,877730.0
2014-12-24,142.875,143.28125,142.34375,143.15625,83672.0,878874.0
2014-12-23,144.6875,144.75,142.65625,142.875,171585.0,887236.0
2014-12-22,144.59375,144.78125,144.0625,144.59375,142163.0,886130.0
2014-12-19,143.59375,144.71875,143.09375,144.3125,243438.0,876015.0
2014-12-18,144.875,145.40625,143.375,143.75,358846.0,891401.0
2014-12-17,145.90625,146.125,144.625,144.71875,401211.0,888894.0
2014-12-16,145.0625,146.59375,145.0,145.78125,451567.0,904725.0
2014-12-15,145.28125,145.75,144.71875,145.09375,394794.0,909619.0
2014-12-12,144.34375,145.5625,144.28125,145.1875,443403.0,906551.0
2014-12-11,143.9375,144.46875,143.34375,144.09375,491907.0,886214.0
2014-12-10,143.25,144.1875,143.03125,143.9375,348424.0,874232.0
2014-12-09,142.46875,143.6875,142.34375,143.15625,409758.0,856067.0
2014-12-08,141.4375,142.78125,140.9375,142.5625,294401.0,830986.0
2014-12-05,142.1875,142.25,140.90625,141.53125,434297.0,837642.0
2014-12-04,141.40625,142.21875,141.09375,141.84375,307530.0,840689.0
2014-12-03,140.9375,141.375,140.8125,141.25,282668.0,832443.0
2014-12-02,141.75,142.0,140.90625,141.0625,352303.0,844709.0
2014-12-01,142.875,143.28125,141.625,142.0625,417018.0,846671.0
2014-11-28,142.1375,143.10625,142.075,142.9125,176615.6,689333.0
2014-11-26,142.09375,142.6375,142.0625,142.575,394224.0,512419.8
2014-11-25,141.5375,142.4375,141.425,142.39375,778802.0,459747.2
2014-11-24,141.71875,141.93125,141.30625,141.775,367731.0,593601.4
2014-11-21,141.53125,142.09375,141.375,142.0,316723.0,784825.0
2014-11-20,141.09375,142.09375,141.0625,141.5625,377664.0,795619.0
2014-11-19,141.75,141.84375,141.0,141.21875,350572.0,806029.0
2014-11-18,141.34375,141.90625,141.3125,141.6875,210986.0,814374.0
2014-11-17,141.625,142.28125,141.15625,141.375,265611.0,826276.0
2014-11-14,141.34375,141.78125,140.84375,141.6875,269095.0,832268.0
2014-11-13,140.8125,141.46875,140.6875,141.25,334945.0,832757.0
2014-11-12,140.9375,141.75,140.75,141.125,271126.0,813594.0
2014-11-11,140.875,141.0625,140.53125,140.71875,40814.0,815001.0
2014-11-10,141.90625,142.25,140.875,140.96875,209089.0,822650.0
2014-11-07,140.5,141.96875,140.25,141.65625,433423.0,809532.0
2014-11-06,141.15625,141.4375,140.40625,140.65625,292566.0,818735.0
2014-11-05,141.28125,141.5,140.75,141.09375,250431.0,825125.0
2014-11-04,141.09375,141.875,141.03125,141.25,324220.0,827815.0
2014-11-03,141.1875,141.625,140.4375,141.0625,325416.0,824948.0
2014-10-31,141.46875,141.59375,140.625,141.09375,397210.0,842688.0
2014-10-30,141.46875,142.125,141.25,141.5625,354494.0,849866.0
2014-10-29,141.4375,141.65625,140.5,141.375,316215.0,850270.0
2014-10-28,141.90625,142.15625,141.25,141.53125,332786.0,849900.0
2014-10-27,141.75,142.28125,141.40625,141.96875,210316.0,851728.0
2014-10-24,141.75,142.53125,141.625,141.71875,353510.0,866873.0
2014-10-23,142.5625,142.875,141.21875,141.71875,369059.0,864863.0
2014-10-22,142.59375,143.25,142.09375,142.40625,367085.0,866989.0
2014-10-21,143.0,143.78125,142.375,142.6875,350341.0,864196.0
2014-10-20,142.78125,143.5,142.4375,143.09375,324815.0,866667.0
2014-10-17,143.4375,143.90625,142.28125,142.90625,498032.0,869999.0
2014-10-16,143.75,146.21875,143.0625,143.40625,857931.0,881074.0
2014-10-15,142.8125,148.0,142.40625,144.375,1189125.0,901081.0
2014-10-14,142.25,143.1875,141.8125,142.6875,525591.0,880864.0
2014-10-13,141.6875,142.53125,141.5625,142.03125,106820.0,883274.0
2014-10-10,141.0,141.6875,140.625,141.28125,384610.0,873835.0
2014-10-09,140.71875,141.4375,140.53125,140.8125,595342.0,876214.0
2014-10-08,140.6875,140.9375,140.0625,140.65625,573359.0,898719.0
2014-10-07,139.4375,140.78125,139.3125,140.59375,419388.0,898087.0
2014-10-06,139.28125,139.78125,139.03125,139.375,293108.0,894912.0
2014-10-03,139.09375,139.40625,138.34375,139.21875,515663.0,872173.0
2014-10-02,139.84375,140.03125,138.96875,139.0,467978.0,865832.0
2014-10-01,138.1875,139.96875,137.84375,139.625,520380.0,869168.0
2014-09-30,138.46875,138.53125,137.8125,137.90625,334547.0,869754.0
2014-09-29,137.78125,138.59375,137.5625,138.3125,288266.0,859955.0
2014-09-26,137.875,138.21875,137.15625,137.625,429728.0,862445.0
2014-09-25,136.90625,138.0,136.8125,137.8125,365446.0,855805.0
2014-09-24,137.4375,137.5625,136.8125,136.84375,266577.0,851994.0
2014-09-23,136.75,137.5625,136.6875,137.40625,266515.0,849052.0
2014-09-22,136.75,137.1875,136.625,136.75,296948.0,837546.0
2014-09-19,135.875,136.84375,135.40625,136.59375,309331.0,840091.0
2014-09-18,135.625,136.21875,135.5,135.71875,377452.0,833488.0
2014-09-17,135.90625,136.71875,135.5625,135.9375,401056.0,830671.0
2014-09-16,136.0,136.75,135.875,136.03125,337162.0,831557.0
2014-09-15,136.0,136.46875,135.8125,136.125,239519.0,835327.0
2014-09-12,137.0,137.09375,135.78125,135.84375,449693.0,839815.0
2014-09-11,137.15625,137.6875,136.875,137.28125,390670.0,840774.0
2014-09-10,137.65625,137.9375,137.0625,137.1875,301846.0,825475.0
2014-09-09,137.90625,138.0,137.4375,137.71875,323664.0,824557.0
2014-09-08,138.0,138.71875,137.71875,137.96875,321938.0,821052.0
2014-09-05,138.25,139.0625,137.84375,137.9375,457476.0,817833.0
2014-09-04,139.09375,139.34375,138.0625,138.1875,489455.0,834501.0
2014-09-03,138.6875,139.15625,138.0,138.9375,363353.0,833765.0
2014-09-02,140.0625,140.125,138.5625,138.6875,418153.0,862547.0
2014-08-29,140.5125,140.75625,140.225,140.38125,270673.2,720571.2
2014-08-28,140.41875,141.075,140.35625,140.85625,559965.0,535363.2
2014-08-27,139.84375,140.7375,139.8125,140.58125,615214.8,497745.2
2014-08-26,140.4875,140.78125,140.0875,140.24375,453275.2,618737.2
2014-08-25,140.34375,140.9375,140.34375,140.71875,348950.0,821047.0
2014-08-22,140.09375,140.5625,139.65625,140.4375,383078.0,860836.0
2014-08-21,139.6875,140.28125,139.375,140.0625,322535.0,848102.0
2014-08-20,139.875,140.0625,139.34375,139.6875,286257.0,849287.0
2014-08-19,140.0625,140.71875,139.75,139.78125,292772.0,861318.0
2014-08-18,140.96875,141.03125,140.0,140.15625,248687.0,863608.0
2014-08-15,140.03125,141.65625,139.90625,141.03125,511006.0,867630.0
2014-08-14,139.375,140.125,139.21875,140.0625,430581.0,853877.0
2014-08-13,138.84375,139.5625,138.5,139.46875,354237.0,830841.0
2014-08-12,139.25,139.5,138.8125,138.96875,301167.0,820309.0
2014-08-11,139.28125,139.59375,139.09375,139.40625,246792.0,810912.0
2014-08-08,139.375,140.34375,139.1875,139.40625,470047.0,802313.0
2014-08-07,138.5625,139.5,138.375,139.25,362405.0,783122.0
2014-08-06,138.25,139.25,138.1875,138.5,354972.0,772066.0
2014-08-05,138.21875,138.5,137.5625,138.375,354740.0,773723.0
2014-08-04,138.0625,138.5,137.875,138.09375,221168.0,788357.0
2014-08-01,137.3125,138.40625,136.78125,137.9375,611203.0,772039.0
2014-07-31,137.4375,137.75,136.4375,137.40625,550834.0,780559.0
2014-07-30,138.9375,139.0625,137.375,137.5,500360.0,793035.0
2014-07-29,138.4375,139.09375,138.28125,138.9375,309232.0,780365.0
2014-07-28,138.6875,138.78125,138.21875,138.28125,256976.0,788874.0
2014-07-25,137.96875,138.75,137.78125,138.65625,267852.0,780497.0
2014-07-24,138.46875,138.625,137.65625,137.875,298871.0,790993.0
2014-07-23,138.5625,138.84375,138.375,138.5625,181057.0,788332.0
2014-07-22,138.46875,138.65625,137.96875,138.5625,302504.0,781615.0
2014-07-21,138.09375,138.84375,138.03125,138.4375,234549.0,772274.0
2014-07-18,138.4375,138.71875,137.71875,138.0625,269036.0,781334.0
2014-07-17,137.3125,138.53125,137.25,138.125,395531.0,763760.0
2014-07-16,136.9375,137.34375,136.625,137.15625,215756.0,748739.0
2014-07-15,136.875,137.34375,136.53125,136.9375,390531.0,751028.0
2014-07-14,137.4375,137.5,136.84375,136.90625,160441.0,746188.0
2014-07-11,137.03125,137.59375,136.9375,137.375,203773.0,741775.0
2014-07-10,136.75,137.71875,136.65625,137.09375,419903.0,726865.0
2014-07-09,136.6875,137.0,136.28125,136.96875,333998.0,716766.0
2014-07-08,135.75,136.78125,135.625,136.59375,265785.0,708878.0
2014-07-07,135.1875,135.875,134.90625,135.6875,194710.0,703930.0
2014-07-03,135.3125,135.5,134.34375,135.0,335730.0,707826.0
2014-07-02,136.34375,136.625,135.1875,135.25,344742.0,736205.0
2014-07-01,136.90625,137.125,136.21875,136.34375,218412.0,742525.0
2014-06-30,136.90625,137.21875,136.65625,137.1875,255781.0,741753.0
2014-06-27,136.9375,137.375,136.78125,136.90625,233468.0,745406.0
2014-06-26,136.46875,137.28125,136.40625,137.15625,306167.0,739449.0
2014-06-25,136.09375,136.9375,136.0,136.5,294948.0,730527.0
2014-06-24,135.28125,136.21875,135.25,136.03125,320535.0,729445.0
2014-06-23,135.59375,136.0,135.25,135.375,209054.0,736031.0
2014-06-20,135.1875,135.625,134.625,135.34375,310128.0,743252.0
2014-06-19,135.9375,136.28125,134.78125,135.25,448208.0,751166.0
2014-06-18,135.09375,136.1875,134.9375,135.6875,368559.0,747152.0
2014-06-17,135.9375,136.15625,135.03125,135.0625,295584.0,746746.0
2014-06-16,135.8125,136.34375,135.65625,135.96875,245627.0,751981.0
2014-06-13,135.71875,136.1875,135.15625,135.78125,344723.0,753078.0
2014-06-12,134.96875,136.0625,134.6875,135.90625,446328.0,741378.0
2014-06-11,134.75,135.34375,134.5625,134.9375,296189.0,715399.0
2014-06-10,135.40625,135.65625,134.71875,134.9375,264611.0,707085.0
2014-06-09,135.46875,135.5,134.96875,135.25,238899.0,691441.0
2014-06-06,135.34375,136.3125,135.1875,135.375,412685.0,658730.0
2014-06-05,135.21875,135.625,134.46875,135.40625,437715.0,656166.0
2014-06-04,135.28125,135.71875,134.96875,135.15625,341400.0,665617.0
2014-06-03,136.4375,136.59375,135.25,135.34375,377270.0,685362.0
2014-06-02,137.21875,137.28125,136.15625,136.375,380040.0,705641.0
2014-05-30,137.525,137.8375,137.1875,137.625,347146.0,594061.0
2014-05-29,138.15,138.625,137.55,137.9875,449255.2,456384.2
2014-05-28,137.0625,138.43125,137.0,138.35625,660120.8,433742.0
2014-05-27,136.81875,137.31875,136.5,137.225,547888.8,568795.8
2014-05-23,136.5,137.1875,136.46875,136.9375,203308.0,719090.0
2014-05-22,136.75,136.84375,136.1875,136.5,299259.0,738963.0
2014-05-21,137.1875,137.375,136.3125,136.6875,330499.0,773248.0
2014-05-20,136.84375,137.53125,136.71875,137.25,365827.0,767797.0
2014-05-19,137.375,137.78125,136.8125,136.96875,279011.0,775920.0
2014-05-16,137.78125,137.84375,137.34375,137.4375,305116.0,772427.0
2014-05-15,136.96875,138.125,136.71875,137.59375,534217.0,761027.0
2014-05-14,135.9375,137.28125,135.875,137.03125,381768.0,749115.0
2014-05-13,135.28125,136.09375,135.25,135.875,273655.0,745471.0
2014-05-12,135.75,135.78125,135.15625,135.34375,205513.0,754179.0
2014-05-09,135.9375,136.4375,135.53125,135.75,337652.0,758676.0
2014-05-08,136.03125,136.6875,135.71875,136.1875,475222.0,742857.0
2014-05-07,136.03125,136.34375,135.6875,136.0,400496.0,740279.0
2014-05-06,135.75,136.25,135.53125,136.0625,283333.0,745046.0
2014-05-05,136.125,136.5,135.65625,135.71875,215688.0,747369.0
2014-05-02,135.5625,136.5,134.5,136.1875,585357.0,735053.0
2014-05-01,134.875,135.875,134.6875,135.6875,271234.0,724832.0
2014-04-30,134.40625,135.0,133.9375,134.9375,421904.0,733186.0
2014-04-29,134.34375,134.46875,133.78125,134.375,291075.0,742274.0
2014-04-28,134.875,134.9375,134.1875,134.71875,291675.0,741104.0
2014-04-25,134.65625,135.28125,134.5625,134.9375,270162.0,737157.0
2014-04-24,134.3125,134.6875,133.75,134.53125,311677.0,729601.0
2014-04-23,134.09375,134.5625,133.9375,134.46875,243147.0,720046.0
2014-04-22,133.84375,134.1875,133.4375,133.9375,242281.0,716798.0
2014-04-21,133.875,134.34375,133.625,133.71875,126104.0,717256.0
2014-04-17,134.96875,135.125,133.59375,133.90625,332464.0,725032.0
2014-04-16,134.8125,135.0,134.25,134.875,295518.0,728935.0
2014-04-15,134.4375,135.3125,134.25,134.8125,360957.0,730706.0
2014-04-14,134.78125,135.0625,134.28125,134.5,216166.0,733602.0
2014-04-11,134.125,134.875,134.09375,134.78125,324170.0,727903.0
2014-04-10,133.28125,134.59375,133.125,134.4375,440126.0,712116.0
2014-04-09,133.625,133.6875,133.15625,133.4375,289538.0,709463.0
2014-04-08,133.40625,133.78125,133.125,133.65625,264169.0,703177.0
2014-04-07,133.0,133.71875,132.84375,133.4375,285568.0,708038.0
2014-04-04,132.125,133.09375,131.65625,132.96875,435509.0,693234.0
2014-04-03,131.9375,132.375,131.84375,132.21875,222481.0,705703.0
2014-04-02,132.625,132.625,131.8125,131.96875,300226.0,714290.0
2014-04-01,133.25,133.28125,132.46875,132.625,271394.0,725457.0
2014-03-31,133.40625,133.46875,132.5,133.21875,354215.0,721842.0
2014-03-28,133.9375,134.25,133.15625,133.53125,267768.0,732668.0
2014-03-27,133.65625,134.5,133.5,134.21875,439820.0,724686.0
