Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2015-06-22,2.0588,2.0728,2.0138,2.0297,33373.0,43019.0
2015-06-19,2.1048,2.1115,2.0381,2.0586,38879.0,51640.0
2015-06-18,2.0997,2.1251,2.0843,2.1101,42873.0,52238.0
2015-06-17,2.1456,2.1858,2.0726,2.1005,76144.0,58337.0
2015-06-16,2.0973,2.1486,2.0924,2.1245,56622.0,63508.0
2015-06-15,2.125,2.125,2.0849,2.0991,56445.0,66605.0
2015-06-12,2.115,2.1389,2.0992,2.1211,52622.0,70880.0
2015-06-11,2.1459,2.1599,2.115,2.1381,71097.0,74530.0
2015-06-10,2.0994,2.1506,2.0907,2.1464,98821.0,79531.0
2015-06-09,2.009,2.102,2.0035,2.0771,75109.0,87260.0
2015-06-08,2.0262,2.0316,1.9995,2.0075,56248.0,93309.0
2015-06-05,1.985,2.0335,1.953,2.03,71058.0,100985.0
2015-06-04,2.0433,2.0516,1.9723,1.9806,70769.0,105313.0
2015-06-03,2.059,2.0616,2.0133,2.0453,83261.0,113647.0
2015-06-02,2.0456,2.0737,2.0212,2.0648,66988.0,121180.0
2015-06-01,2.0627,2.0672,2.0393,2.0422,58044.0,123548.0
2015-05-29,1.98174,2.07636,1.97894,2.06732,78718.0,103220.0
2015-05-28,1.95568,1.99032,1.92826,1.97604,54343.4,83168.4
2015-05-27,1.99368,2.0146,1.93562,1.93974,45743.2,63785.8
2015-05-26,2.0644,2.09358,1.9841,1.99542,52375.0,53048.0
2015-05-22,2.0808,2.085,2.0344,2.0539,48112.0,44675.0
2015-05-21,2.0329,2.0871,2.0325,2.0824,40898.0,52628.0
2015-05-20,2.0084,2.0422,2.0038,2.0411,45857.0,62534.0
2015-05-19,2.0425,2.0478,1.9934,1.995,45477.0,70714.0
2015-05-18,2.0568,2.0831,2.0352,2.0411,39264.0,79538.0
2015-05-15,2.0634,2.0634,2.0184,2.0568,53459.0,83247.0
2015-05-14,2.0354,2.0639,2.0246,2.0575,55558.0,91678.0
2015-05-13,2.0447,2.066,2.0309,2.0405,53308.0,102665.0
2015-05-12,1.9863,2.0468,1.9853,2.0393,58716.0,106313.0
2015-05-11,1.9903,2.003,1.9673,1.9864,43387.0,110638.0
2015-05-08,1.99,2.0113,1.9621,1.9918,57940.0,114611.0
2015-05-07,2.0262,2.0445,1.9828,1.9903,76210.0,116848.0
2015-05-06,2.0722,2.095,2.025,2.0366,80854.0,122101.0
2015-05-05,2.0325,2.0766,2.0287,2.0634,57179.0,121823.0
2015-05-04,2.0439,2.0605,2.0268,2.0339,43069.0,121827.0
2015-05-01,2.0519,2.0519,2.0069,2.0453,54737.0,121915.0
2015-04-30,2.00576,2.05128,2.00324,2.04602,44154.0,97909.4
2015-04-29,1.99358,2.03958,1.97962,2.01466,47648.8,76969.6
2015-04-28,1.99906,2.01838,1.98508,1.99984,29587.2,57138.2
2015-04-27,2.00988,2.01564,1.98558,2.00818,28208.8,40157.6
2015-04-24,2.0005,2.0116,1.9794,2.0079,32548.0,25482.0
2015-04-23,1.9265,2.0088,1.9175,1.9956,37410.0,34788.0
2015-04-22,1.8839,1.9385,1.8698,1.9245,28876.0,39412.0
2015-04-21,1.9329,1.934,1.8769,1.8881,27031.0,44927.0
2015-04-20,1.9406,1.9554,1.8982,1.9315,33336.0,51792.0
2015-04-17,1.94,1.9503,1.9132,1.9299,41944.0,57018.0
2015-04-16,1.926,1.9548,1.8955,1.9354,57834.0,65987.0
2015-04-15,1.8535,1.9398,1.8485,1.936,61275.0,71574.0
2015-04-14,1.805,1.8584,1.8036,1.836,65685.0,80276.0
2015-04-13,1.808,1.8418,1.7946,1.8046,60816.0,86150.0
2015-04-10,1.7677,1.817,1.7514,1.8073,62796.0,93504.0
2015-04-09,1.7499,1.7991,1.7385,1.7592,70020.0,100126.0
2015-04-08,1.831,1.834,1.7375,1.7392,90962.0,109132.0
2015-04-07,1.8423,1.8636,1.8154,1.8609,62464.0,112493.0
2015-04-06,1.7674,1.8492,1.7674,1.8425,53543.0,116088.0
2015-04-02,1.8221,1.8342,1.7345,1.7613,76028.0,120914.0
2015-04-01,1.7745,1.8429,1.7649,1.8312,66421.0,123578.0
2015-03-31,1.79528,1.7954,1.74676,1.772,51672.6,98625.6
2015-03-30,1.7945,1.80738,1.76556,1.79736,40011.2,77864.6
2015-03-27,1.87276,1.8744,1.78926,1.79752,37973.4,57670.2
2015-03-26,1.82564,1.90292,1.8229,1.88166,27912.0,40828.4
2015-03-25,1.8041,1.8518,1.7894,1.8365,25896.0,25567.0
2015-03-24,1.8036,1.8289,1.7871,1.7997,28438.0,31938.0
2015-03-23,1.7875,1.8088,1.7646,1.8039,23523.0,36347.0
2015-03-20,1.7661,1.801,1.7466,1.7978,19487.0,38780.0
2015-03-19,1.8035,1.8175,1.7521,1.7743,30063.0,42629.0
2015-03-18,1.7201,1.8207,1.7071,1.7991,47006.0,47480.0
2015-03-17,1.7271,1.735,1.6925,1.7301,39270.0,53770.0
2015-03-16,1.7503,1.7583,1.695,1.7286,45306.0,60642.0
2015-03-13,1.8032,1.8081,1.749,1.7623,44972.0,65370.0
2015-03-12,1.832,1.8694,1.7925,1.8095,64347.0,70382.0
2015-03-11,1.8095,1.8339,1.7969,1.8264,55364.0,75821.0
2015-03-10,1.8747,1.8795,1.8031,1.8183,60187.0,80574.0
2015-03-09,1.8796,1.9028,1.8613,1.8747,51733.0,86950.0
2015-03-06,1.8971,1.9099,1.8508,1.8819,52284.0,90690.0
2015-03-05,1.9222,1.9325,1.8597,1.8873,67022.0,92713.0
2015-03-04,1.9453,1.9453,1.8979,1.9257,60018.0,97760.0
2015-03-03,1.92,1.965,1.9124,1.9499,60055.0,100929.0
2015-03-02,1.9779,1.9779,1.8845,1.8973,64643.0,104816.0
2015-02-27,1.87718,1.95144,1.87198,1.93584,55445.8,86152.8
2015-02-26,1.85794,1.86142,1.8067,1.82352,49480.6,69354.6
2015-02-25,1.68988,1.81282,1.6796,1.79798,43349.0,53302.4
2015-02-24,1.68358,1.704,1.6434,1.66068,29525.6,40592.0
2015-02-23,1.6455,1.6677,1.6143,1.6462,27175.0,26712.0
2015-02-20,1.6158,1.6812,1.6048,1.6407,38513.0,30974.0
2015-02-19,1.5576,1.6188,1.5108,1.6162,37977.0,38188.0
2015-02-18,1.5823,1.5867,1.5415,1.5736,47983.0,47610.0
2015-02-17,1.6354,1.6577,1.57,1.5901,59103.0,54937.0
2015-02-13,1.5975,1.6367,1.5975,1.6262,63908.0,64605.0
2015-02-12,1.547,1.6047,1.5384,1.5955,70556.0,75854.0
2015-02-11,1.5606,1.5688,1.5142,1.5432,69645.0,88293.0
2015-02-10,1.5781,1.5893,1.5389,1.5523,56811.0,97694.0
2015-02-09,1.56,1.6064,1.553,1.5782,60137.0,108318.0
2015-02-06,1.537,1.5841,1.5245,1.5591,69560.0,117596.0
2015-02-05,1.4979,1.56,1.4646,1.5248,56980.0,121057.0
2015-02-04,1.5755,1.5935,1.4642,1.4817,67629.0,126173.0
2015-02-03,1.5507,1.626,1.5451,1.6013,69820.0,127867.0
2015-02-02,1.473,1.568,1.4501,1.5446,62563.0,130257.0
2015-01-30,1.3896,1.47518,1.36504,1.46608,48320.0,105536.0
2015-01-29,1.37238,1.386,1.3466,1.37626,36036.8,82628.8
2015-01-28,1.37612,1.39236,1.35422,1.3578,35279.8,61665.8
2015-01-27,1.3242,1.37074,1.30562,1.3569,22297.6,43576.2
2015-01-26,1.3469,1.357,1.3105,1.3167,24675.0,28517.0
2015-01-23,1.3312,1.3674,1.3312,1.3479,24178.0,33160.0
2015-01-22,1.3173,1.355,1.305,1.3308,29920.0,35811.0
2015-01-21,1.3134,1.3435,1.2988,1.3255,36529.0,43039.0
2015-01-20,1.3599,1.3688,1.31,1.3128,46789.0,49098.0
2015-01-16,1.2952,1.3634,1.2858,1.3588,61701.0,56279.0
2015-01-15,1.3545,1.4149,1.292,1.2994,70899.0,66464.0
2015-01-14,1.2638,1.3595,1.2436,1.3507,72888.0,70357.0
2015-01-13,1.275,1.2842,1.2265,1.2685,67870.0,74825.0
2015-01-12,1.3192,1.3273,1.2673,1.2745,64516.0,78425.0
2015-01-09,1.3413,1.3603,1.2936,1.3232,74171.0,86064.0
2015-01-08,1.3346,1.3529,1.3127,1.3409,74928.0,90827.0
2015-01-07,1.3451,1.3675,1.311,1.3376,62800.0,91902.0
2015-01-06,1.375,1.3989,1.3437,1.3543,70014.0,90924.0
2015-01-05,1.4403,1.4404,1.3615,1.3814,54383.0,92307.0
2015-01-02,1.4806,1.5072,1.4287,1.4334,52514.0,98045.0
2014-12-31,1.4623,1.47894,1.42154,1.46474,36644.2,79797.6
2014-12-30,1.46544,1.47804,1.43888,1.46414,43217.4,64155.0
2014-12-29,1.51572,1.53818,1.45346,1.45848,39519.0,51728.6
2014-12-26,1.51054,1.53646,1.50118,1.5119,16286.6,39089.6
2014-12-24,1.5666,1.5741,1.5061,1.5127,21160.0,31242.0
2014-12-23,1.5275,1.5828,1.52,1.5704,30431.0,39239.0
2014-12-22,1.571,1.5925,1.5263,1.535,33434.0,47867.0
2014-12-19,1.54,1.5903,1.5251,1.5595,32951.0,54518.0
2014-12-18,1.5495,1.6247,1.5221,1.5272,35703.0,62813.0
2014-12-17,1.54,1.6205,1.5154,1.5662,60223.0,69277.0
2014-12-16,1.5764,1.5767,1.5138,1.541,57521.0,72860.0
2014-12-15,1.5915,1.6268,1.558,1.5764,53505.0,76481.0
2014-12-12,1.621,1.6298,1.591,1.5973,47374.0,81826.0
2014-12-11,1.6477,1.6613,1.616,1.6244,58720.0,84668.0
2014-12-10,1.7035,1.7049,1.63,1.6418,69488.0,96213.0
2014-12-09,1.7028,1.7325,1.6906,1.7236,61812.0,101376.0
2014-12-08,1.765,1.7667,1.7016,1.7066,64279.0,108907.0
2014-12-05,1.7921,1.7952,1.756,1.7734,57010.0,115595.0
2014-12-04,1.8068,1.8224,1.7834,1.7948,50595.0,116334.0
2014-12-03,1.8209,1.8371,1.7938,1.807,58348.0,118309.0
2014-12-02,1.8858,1.8912,1.8065,1.8116,73234.0,121182.0
2014-12-01,1.8301,1.8938,1.7779,1.881,72708.0,122961.0
2014-11-28,2.00324,2.00596,1.82674,1.84286,41262.6,99794.4
2014-11-26,2.01196,2.03712,2.00338,2.02118,38060.2,81204.8
2014-11-25,2.02604,2.06962,2.01008,2.024,42519.8,64825.8
2014-11-24,2.05798,2.06516,2.02648,2.03106,35727.8,48205.4
2014-11-21,2.0395,2.0826,2.0196,2.0565,50379.0,33936.0
2014-11-20,2.0329,2.0562,2.02,2.0276,43895.0,41820.0
2014-11-19,2.037,2.0775,2.0285,2.0438,39196.0,46601.0
2014-11-18,2.0204,2.0497,2.0032,2.0432,43751.0,51945.0
2014-11-17,2.0501,2.0554,2.01,2.0263,47385.0,59229.0
2014-11-14,2.0054,2.0539,1.9909,2.0425,59462.0,65440.0
2014-11-13,2.0925,2.1003,1.9945,2.0016,88102.0,70038.0
2014-11-12,2.1,2.138,2.09,2.107,79798.0,79568.0
2014-11-11,2.0981,2.1127,2.075,2.1036,58207.0,84120.0
2014-11-10,2.1335,2.1755,2.0923,2.1011,70462.0,92575.0
2014-11-07,2.13,2.161,2.12,2.1352,86138.0,106471.0
2014-11-06,2.0965,2.1351,2.0774,2.1301,87011.0,115324.0
2014-11-05,2.0728,2.1245,2.0484,2.0867,68768.0,117909.0
2014-11-04,2.11,2.1162,2.0603,2.078,66505.0,120617.0
2014-11-03,2.1479,2.162,2.1069,2.1176,62474.0,123988.0
2014-10-31,2.1679,2.1703,2.12376,2.15214,50519.4,100516.4
2014-10-30,2.19644,2.2006,2.16336,2.17492,43785.4,79603.2
2014-10-29,2.1818,2.23062,2.18064,2.20506,47275.2,59225.8
2014-10-28,2.15386,2.1928,2.14884,2.18792,41703.2,43385.4
2014-10-27,2.1854,2.1876,2.1305,2.1702,31935.0,30478.0
2014-10-24,2.1984,2.2048,2.1725,2.1817,41256.0,35156.0
2014-10-23,2.1519,2.214,2.1355,2.2069,39088.0,37160.0
2014-10-22,2.2011,2.2251,2.147,2.1556,40912.0,41851.0
2014-10-21,2.2003,2.227,2.1772,2.2134,42653.0,45309.0
2014-10-20,2.2335,2.2477,2.1951,2.2002,56360.0,48172.0
2014-10-17,2.2131,2.241,2.2015,2.2327,56837.0,54666.0
2014-10-16,2.155,2.2548,2.1347,2.2109,60759.0,58273.0
2014-10-15,2.1944,2.1975,2.1373,2.1487,55610.0,62738.0
2014-10-14,2.2421,2.2522,2.1647,2.1802,64873.0,69647.0
2014-10-13,2.2575,2.2685,2.212,2.2553,73736.0,73215.0
2014-10-10,2.2394,2.2662,2.2267,2.2575,62827.0,78885.0
2014-10-09,2.3172,2.3226,2.2305,2.2749,74242.0,84181.0
2014-10-08,2.3473,2.3479,2.2975,2.3184,86116.0,87643.0
2014-10-07,2.4145,2.4147,2.3448,2.3683,69310.0,92191.0
2014-10-06,2.3784,2.42,2.3602,2.4132,73258.0,95371.0
2014-10-03,2.4172,2.4212,2.3505,2.3785,75807.0,93244.0
2014-10-02,2.441,2.452,2.3755,2.4091,65476.0,97520.0
2014-10-01,2.4492,2.501,2.4311,2.4497,83598.0,100631.0
2014-09-30,2.54632,2.56426,2.4486,2.46722,57791.2,81015.6
2014-09-29,2.55822,2.59464,2.55036,2.58704,42650.0,64577.8
2014-09-26,2.63988,2.6462,2.57112,2.59238,48832.4,49251.4
2014-09-25,2.64382,2.71788,2.63694,2.68236,44253.6,35555.0
2014-09-24,2.6251,2.685,2.6045,2.6638,39721.0,23799.0
2014-09-23,2.5829,2.6343,2.58,2.6287,46906.0,28323.0
2014-09-22,2.5997,2.604,2.5498,2.5847,52644.0,35771.0
2014-09-19,2.5681,2.6138,2.5524,2.6114,49598.0,41981.0
2014-09-18,2.5646,2.581,2.5425,2.561,56641.0,48189.0
2014-09-17,2.5639,2.5745,2.5481,2.5692,54458.0,52256.0
2014-09-16,2.5297,2.5697,2.5248,2.5588,54885.0,51201.0
2014-09-15,2.5166,2.5387,2.495,2.5308,55598.0,57832.0
2014-09-12,2.5285,2.5432,2.5069,2.5188,67671.0,61248.0
2014-09-11,2.5309,2.5386,2.4968,2.5241,57021.0,69443.0
2014-09-10,2.5429,2.5581,2.5091,2.5265,67206.0,75007.0
2014-09-09,2.5606,2.5716,2.542,2.5484,55297.0,80151.0
2014-09-08,2.585,2.589,2.5371,2.5619,73760.0,87553.0
2014-09-05,2.6029,2.6268,2.5604,2.5834,71266.0,89161.0
2014-09-04,2.6117,2.6346,2.595,2.5999,70177.0,93168.0
2014-09-03,2.5445,2.6347,2.5445,2.62,81608.0,95518.0
2014-09-02,2.6199,2.632,2.5391,2.543,67916.0,100161.0
2014-08-29,2.62594,2.658,2.62524,2.65486,50851.8,78782.4
2014-08-28,2.65152,2.66994,2.64198,2.65556,46430.6,63934.6
2014-08-27,2.70414,2.71468,2.66664,2.68374,50070.8,50295.8
2014-08-26,2.72022,2.74604,2.71464,2.7305,42138.6,38702.8
2014-08-25,2.7251,2.7612,2.7251,2.7497,30562.0,26909.0
2014-08-22,2.756,2.756,2.7227,2.7384,35897.0,32329.0
2014-08-21,2.715,2.7575,2.7,2.7475,39419.0,37856.0
2014-08-20,2.7045,2.7349,2.6928,2.7126,44751.0,39860.0
2014-08-19,2.6607,2.7067,2.6607,2.6954,46343.0,44263.0
2014-08-18,2.6906,2.6961,2.6374,2.656,51915.0,49612.0
2014-08-15,2.6607,2.7116,2.6607,2.6986,52498.0,52881.0
2014-08-14,2.7532,2.7584,2.6637,2.6666,62313.0,57135.0
2014-08-13,2.7283,2.7579,2.7025,2.7544,63487.0,60774.0
2014-08-12,2.7546,2.7565,2.7215,2.7345,59001.0,66540.0
2014-08-11,2.7416,2.7774,2.7414,2.7525,47530.0,73795.0
2014-08-08,2.7727,2.7965,2.7438,2.7537,64136.0,77354.0
2014-08-07,2.7419,2.7806,2.733,2.7723,73800.0,90105.0
2014-08-06,2.74,2.771,2.728,2.7397,72025.0,94312.0
2014-08-05,2.7276,2.7355,2.6983,2.7155,64689.0,97424.0
2014-08-04,2.7381,2.7534,2.7126,2.7249,57728.0,100961.0
2014-08-01,2.7884,2.7953,2.7357,2.7443,67183.0,104482.0
2014-07-31,2.80912,2.81986,2.78612,2.80422,50736.6,84142.8
2014-07-30,2.85166,2.86652,2.81024,2.8268,42643.2,66350.0
2014-07-29,2.84202,2.86746,2.84014,2.86062,38042.0,52264.2
2014-07-28,2.86084,2.86516,2.83534,2.84446,37164.4,40594.8
2014-07-25,2.8426,2.8723,2.8324,2.8653,36277.0,29701.0
2014-07-24,2.8699,2.8713,2.8274,2.8368,41938.0,34082.0
2014-07-23,2.8626,2.8812,2.8455,2.8601,47332.0,41516.0
2014-07-22,2.8928,2.9181,2.8603,2.8807,43246.0,47007.0
2014-07-21,2.858,2.9014,2.858,2.8914,43773.0,52102.0
2014-07-18,2.8949,2.8949,2.8552,2.8603,34843.0,54919.0
2014-07-17,2.883,2.8949,2.8624,2.8817,51578.0,59463.0
2014-07-16,2.9027,2.9187,2.8805,2.8825,57892.0,63690.0
2014-07-15,2.9275,2.9286,2.8659,2.8986,56157.0,70110.0
2014-07-14,2.9085,2.9305,2.9038,2.9251,51207.0,75334.0
2014-07-11,2.9622,2.9632,2.9007,2.9085,66998.0,81140.0
2014-07-10,2.9353,2.9622,2.9273,2.9576,67136.0,92569.0
2014-07-09,2.971,2.971,2.935,2.9377,68966.0,102465.0
2014-07-08,2.9839,2.9909,2.9619,2.9729,53414.0,108105.0
2014-07-07,3.0125,3.0249,2.9807,2.989,58933.0,116897.0
2014-07-03,3.0182,3.0281,3.0105,3.0198,57476.0,117797.0
2014-07-02,3.0343,3.0417,3.0107,3.024,73228.0,116493.0
2014-07-01,3.0442,3.0539,3.0231,3.0366,60776.0,118408.0
2014-06-30,3.0756,3.07638,3.0425,3.05004,49540.2,96680.0
2014-06-27,3.07052,3.09468,3.06616,3.08404,54788.8,76063.6
2014-06-26,3.08772,3.09362,3.06904,3.07584,41547.8,58321.2
2014-06-25,3.11592,3.12344,3.07774,3.08826,47313.0,46582.4
2014-06-24,3.1084,3.1305,3.0985,3.1258,46865.0,38480.0
2014-06-23,3.1294,3.152,3.1025,3.1076,40864.0,46331.0
2014-06-20,3.1219,3.1308,3.1147,3.1277,41664.0,51898.0
2014-06-19,3.095,3.1374,3.095,3.1255,40941.0,57302.0
2014-06-18,3.0855,3.1064,3.0821,3.0982,45058.0,62842.0
2014-06-17,3.0746,3.0977,3.0586,3.0911,41110.0,64737.0
2014-06-16,3.0613,3.0811,3.0523,3.0718,47877.0,70236.0
2014-06-13,3.0835,3.1123,3.0479,3.0577,59537.0,78157.0
2014-06-12,3.0008,3.0855,3.0003,3.0837,71456.0,86107.0
2014-06-11,2.9781,3.0056,2.976,3.0008,68227.0,94596.0
2014-06-10,2.9868,2.9997,2.9545,2.9745,64157.0,100127.0
2014-06-09,2.945,2.987,2.9392,2.9848,68034.0,103360.0
2014-06-06,2.9594,2.9679,2.9374,2.939,56039.0,111816.0
2014-06-05,2.9335,2.9612,2.9202,2.9563,49429.0,116294.0
2014-06-04,2.9463,2.9634,2.9325,2.9352,59492.0,117851.0
2014-06-03,2.9531,2.9583,2.935,2.9487,59614.0,117400.0
2014-06-02,2.9753,2.9862,2.9385,2.9499,63479.0,123642.0
2014-05-30,2.99688,3.00426,2.97172,2.97682,59879.6,105226.6
2014-05-29,2.99808,3.0223,2.99292,3.00292,63456.2,85389.4
2014-05-28,2.9906,3.00956,2.9746,2.99878,49595.2,66859.2
2014-05-27,3.01854,3.0226,2.98916,2.9923,52157.2,55731.4
2014-05-23,3.0071,3.0281,3.0023,3.0235,49667.0,46845.0
2014-05-22,2.9942,3.0195,2.9892,3.0058,42678.0,53431.0
2014-05-21,2.9686,2.9951,2.952,2.9942,50747.0,62442.0
2014-05-20,2.9665,2.9773,2.9462,2.964,53088.0,70763.0
2014-05-19,2.9729,2.9994,2.9617,2.9646,37108.0,76864.0
2014-05-16,2.9641,2.9866,2.9574,2.9735,58529.0,84332.0
2014-05-15,2.9694,2.9809,2.9402,2.9642,53011.0,85381.0
2014-05-14,2.941,2.9756,2.9303,2.9693,81669.0,88745.0
2014-05-13,2.918,2.9415,2.9118,2.9302,63038.0,93200.0
2014-05-12,2.8933,2.9294,2.8908,2.9146,50299.0,99152.0
2014-05-09,2.904,2.9362,2.89,2.896,61752.0,103914.0
2014-05-08,2.925,2.925,2.8919,2.905,84271.0,108079.0
2014-05-07,2.8795,2.9288,2.8718,2.9182,81817.0,111675.0
2014-05-06,2.9057,2.9249,2.8774,2.8858,79614.0,116376.0
2014-05-05,2.9472,2.951,2.8904,2.9092,67158.0,120761.0
2014-05-02,2.9311,2.9584,2.9309,2.9445,71429.0,124036.0
2014-05-01,2.9647,2.9652,2.9212,2.9388,80373.0,122756.0
2014-04-30,3.01338,3.0165,2.95672,2.97306,64754.0,100190.6
2014-04-29,3.01072,3.03838,3.00796,3.03016,49930.0,78028.6
2014-04-28,3.05504,3.06892,3.0049,3.01874,43328.0,60139.6
2014-04-25,3.07728,3.0817,3.05342,3.0654,47017.4,46872.4
2014-04-24,3.0965,3.1128,3.0835,3.0895,63649.0,38084.0
2014-04-23,3.0987,3.1018,3.0606,3.0935,56480.0,44190.0
2014-04-22,3.0874,3.1,3.0678,3.0952,55622.0,54589.0
2014-04-21,3.06,3.0897,3.035,3.0869,46999.0,59451.0
2014-04-17,3.0447,3.066,3.0281,3.0547,57449.0,65792.0
2014-04-16,3.0349,3.0579,3.025,3.0405,52248.0,68052.0
2014-04-15,3.028,3.0514,3.01,3.0421,55613.0,70067.0
2014-04-14,3.0017,3.048,3.0017,3.0384,49017.0,72840.0
2014-04-11,3.0069,3.0381,2.9953,3.0144,83027.0,82171.0
2014-04-10,2.9979,3.0112,2.9855,3.0079,67953.0,88896.0
2014-04-09,2.9825,3.014,2.9747,3.0084,87703.0,95256.0
2014-04-08,2.9319,2.9858,2.9267,2.9801,68609.0,97325.0
2014-04-07,2.9313,2.9461,2.8946,2.926,76236.0,104222.0
2014-04-04,2.9053,2.9395,2.9043,2.9313,68574.0,105788.0
2014-04-03,2.8721,2.9146,2.859,2.9118,61721.0,108639.0
