Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2015-05-19,1.132,1.1331,1.1122,1.1159,329626.0,421279.0
2015-05-18,1.145,1.1452,1.1302,1.1308,200833.0,429277.0
2015-05-15,1.1414,1.1472,1.1328,1.1469,278040.0,429026.0
2015-05-14,1.1357,1.1457,1.1344,1.14,292322.0,433753.0
2015-05-13,1.1224,1.1387,1.1207,1.1365,259291.0,432340.0
2015-05-12,1.1157,1.1284,1.1139,1.1225,226152.0,434804.0
2015-05-11,1.1206,1.1211,1.1136,1.1161,214170.0,441997.0
2015-05-08,1.1261,1.1303,1.1184,1.121,323254.0,440676.0
2015-05-07,1.1349,1.1398,1.1243,1.1274,299671.0,442923.0
2015-05-06,1.1193,1.1377,1.1181,1.1357,383265.0,443041.0
2015-05-05,1.1154,1.1229,1.1072,1.1201,274682.0,438055.0
2015-05-04,1.1199,1.1231,1.1129,1.1145,172725.0,437544.0
2015-05-01,1.1224,1.1297,1.1181,1.1198,192614.0,445075.0
2015-04-30,1.1124,1.1273,1.1077,1.1266,443481.0,449759.0
2015-04-29,1.0985,1.1195,1.0965,1.1118,455963.0,451756.0
2015-04-28,1.0892,1.0998,1.0867,1.0985,246101.0,451488.0
2015-04-27,1.0874,1.0934,1.0826,1.0887,196491.0,455112.0
2015-04-24,1.083,1.0907,1.0791,1.0875,283175.0,457000.0
2015-04-23,1.0731,1.0853,1.0672,1.0832,276431.0,451252.0
2015-04-22,1.0744,1.0809,1.0716,1.0747,219416.0,453208.0
2015-04-21,1.0746,1.0789,1.0667,1.0742,211383.0,450561.0
2015-04-20,1.082,1.0827,1.072,1.0744,180878.0,454102.0
2015-04-17,1.0773,1.0857,1.0742,1.08,301187.0,455018.0
2015-04-16,1.0688,1.0826,1.0633,1.0806,349282.0,449712.0
2015-04-15,1.0663,1.0711,1.0579,1.0693,341715.0,449468.0
2015-04-14,1.0575,1.0717,1.0539,1.0668,308778.0,449622.0
2015-04-13,1.0603,1.0628,1.0529,1.0578,238230.0,447562.0
2015-04-10,1.0671,1.0692,1.0577,1.0613,227584.0,441618.0
2015-04-09,1.0791,1.0797,1.0645,1.0648,259376.0,434633.0
2015-04-08,1.0822,1.0897,1.0772,1.0808,260431.0,437877.0
2015-04-07,1.0942,1.0965,1.0815,1.0839,220671.0,440631.0
2015-04-06,1.1007,1.1047,1.0921,1.0987,98257.0,446887.0
2015-04-02,1.0775,1.0916,1.076,1.0905,222182.0,453934.0
2015-04-01,1.0752,1.0811,1.0729,1.0775,235483.0,456318.0
2015-03-31,1.0838,1.0857,1.0724,1.0754,226452.0,456874.0
2015-03-30,1.09,1.0907,1.0821,1.0834,194387.0,459466.0
2015-03-27,1.0888,1.0961,1.0812,1.0916,276899.0,460014.0
2015-03-26,1.0983,1.1064,1.0867,1.0882,314453.0,459040.0
2015-03-25,1.0934,1.1027,1.0913,1.0972,224464.0,458482.0
2015-03-24,1.0958,1.1041,1.0903,1.093,360420.0,451632.0
2015-03-23,1.0877,1.0967,1.078,1.0954,335835.0,454665.0
2015-03-20,1.067,1.0894,1.0668,1.0823,319074.0,454842.0
2015-03-19,1.0845,1.0931,1.0625,1.0653,407548.0,449754.0
2015-03-18,1.0608,1.0838,1.0591,1.0753,377247.0,447223.0
2015-03-17,1.0581,1.0663,1.0563,1.0611,239529.0,442890.0
2015-03-16,1.0498,1.0632,1.0491,1.0595,246904.0,437631.0
2015-03-13,1.0638,1.0647,1.0473,1.0484,317531.0,400418.0
2015-03-12,1.0558,1.0696,1.0506,1.061,222479.0,331082.0
2015-03-11,1.0689,1.073,1.0523,1.0546,292312.0,195770.0
2015-03-10,1.0863,1.0867,1.0706,1.071,163911.0,116916.0
2015-03-09,1.0842,1.092,1.0836,1.0873,59896.0,82298.0
2015-03-06,1.1044,1.1047,1.0855,1.0872,51893.0,60800.0
2015-03-05,1.1095,1.1129,1.1001,1.1041,42419.0,41240.0
2015-03-04,1.1193,1.1199,1.1076,1.1087,37980.0,23582.0
2015-03-03,1.1197,1.1231,1.1169,1.1193,15591.0,16763.0
2015-03-02,1.1197,1.1254,1.1172,1.1201,6993.0,15022.0
2015-02-27,1.12072,1.12578,1.11874,1.12054,51166.2,94295.6
2015-02-26,1.13722,1.13892,1.11928,1.12062,100427.4,173528.4
2015-02-25,1.1346,1.1396,1.13432,1.13668,68751.6,255849.8
2015-02-24,1.13404,1.13634,1.12928,1.13414,140252.8,338888.6
2015-02-23,1.1382,1.1397,1.1298,1.1336,126937.0,427683.0
2015-02-20,1.1368,1.1434,1.1281,1.1399,281773.0,427957.0
2015-02-19,1.1403,1.1454,1.1358,1.1368,149963.0,428419.0
2015-02-18,1.1413,1.1419,1.1337,1.1384,161069.0,428641.0
2015-02-17,1.1402,1.1452,1.1325,1.1417,225785.0,429431.0
2015-02-13,1.1405,1.1447,1.1383,1.1395,138359.0,434189.0
2015-02-12,1.1335,1.1427,1.1307,1.1418,214353.0,435013.0
2015-02-11,1.132,1.1352,1.1283,1.1307,136913.0,435462.0
2015-02-10,1.1328,1.135,1.1277,1.1317,166942.0,434867.0
2015-02-09,1.1319,1.1363,1.1275,1.1341,148251.0,440031.0
2015-02-06,1.148,1.1483,1.1316,1.1323,215362.0,452941.0
2015-02-05,1.1342,1.1503,1.1308,1.1479,204675.0,454771.0
2015-02-04,1.1472,1.149,1.132,1.1423,205672.0,449079.0
2015-02-03,1.134,1.1539,1.1317,1.1491,293177.0,450960.0
2015-02-02,1.1314,1.1367,1.1296,1.135,169895.0,450087.0
2015-01-30,1.133,1.1368,1.1282,1.1296,202281.0,444851.0
2015-01-29,1.128,1.1372,1.1266,1.1317,209458.0,442520.0
2015-01-28,1.1376,1.1388,1.1281,1.1314,222102.0,442207.0
2015-01-27,1.1244,1.1428,1.1229,1.138,301995.0,443338.0
2015-01-26,1.1152,1.13,1.1102,1.1272,219754.0,446886.0
2015-01-23,1.1371,1.1379,1.1119,1.1251,392818.0,448087.0
2015-01-22,1.1618,1.1668,1.1321,1.1383,381997.0,433436.0
2015-01-21,1.1558,1.1687,1.1547,1.1597,267632.0,444392.0
2015-01-20,1.1571,1.1646,1.1546,1.1554,277284.0,438205.0
2015-01-16,1.1637,1.1656,1.1467,1.159,351956.0,425884.0
2015-01-15,1.1794,1.1797,1.1574,1.1622,527676.0,408788.0
2015-01-14,1.1782,1.1854,1.1734,1.1782,315069.0,418058.0
2015-01-13,1.1837,1.1866,1.1759,1.1771,233029.0,408457.0
2015-01-12,1.187,1.1878,1.1792,1.1847,185151.0,405391.0
2015-01-09,1.1798,1.1854,1.1769,1.1848,288182.0,409062.0
2015-01-08,1.1842,1.1854,1.1761,1.179,239916.0,403699.0
2015-01-07,1.1884,1.1904,1.1809,1.1857,268955.0,403080.0
2015-01-06,1.1942,1.1977,1.1892,1.1921,241164.0,400307.0
2015-01-05,1.196,1.1985,1.1895,1.1947,237129.0,394714.0
2015-01-02,1.211,1.2113,1.2007,1.2013,160091.0,385451.0
2014-12-31,1.2164,1.2178,1.2104,1.2107,73114.0,383323.0
2014-12-30,1.2163,1.2196,1.2132,1.2162,111792.0,377465.0
2014-12-29,1.2189,1.223,1.2151,1.2165,100608.0,377591.0
2014-12-26,1.2229,1.2237,1.2176,1.2185,32265.0,373596.0
2014-12-24,1.2181,1.2229,1.2178,1.2199,43011.0,374158.0
2014-12-23,1.2237,1.2254,1.2173,1.2185,106245.0,371156.0
2014-12-22,1.2231,1.2281,1.2226,1.223,95621.0,370678.0
2014-12-19,1.2295,1.2312,1.2229,1.2235,165807.0,372522.0
2014-12-18,1.2344,1.2362,1.2275,1.2292,218902.0,365910.0
2014-12-17,1.252,1.2523,1.2328,1.2337,309596.0,365590.0
2014-12-16,1.2451,1.2579,1.2443,1.2495,320411.0,372095.0
2014-12-15,1.248,1.2487,1.2422,1.2444,204484.0,366709.0
2014-12-12,1.2412,1.2493,1.2391,1.2459,253076.0,335992.0
2014-12-11,1.2453,1.2503,1.2377,1.2392,203316.0,236904.0
2014-12-10,1.2387,1.2455,1.237,1.2449,188583.0,125754.0
2014-12-09,1.2323,1.2457,1.23,1.2386,114125.0,60134.0
2014-12-08,1.2297,1.2353,1.2255,1.2335,40788.0,43532.0
2014-12-05,1.2388,1.2401,1.228,1.2297,25660.0,36782.0
2014-12-04,1.2318,1.2465,1.2287,1.2376,35551.0,27160.0
2014-12-03,1.2394,1.24,1.2311,1.2319,15093.0,24292.0
2014-12-02,1.2483,1.2486,1.2386,1.2389,12906.0,20348.0
2014-12-01,1.2453,1.2516,1.2429,1.2487,7410.0,17891.0
2014-11-28,1.25136,1.25306,1.24352,1.24424,53880.2,100986.6
2014-11-26,1.24792,1.254,1.24498,1.25208,85905.8,188231.0
2014-11-25,1.24434,1.24918,1.24058,1.24758,124378.0,279017.8
2014-11-24,1.2378,1.24474,1.23674,1.24376,160903.6,371791.4
2014-11-21,1.2545,1.257,1.2377,1.2389,322268.0,452337.0
2014-11-20,1.255,1.2577,1.2506,1.2552,265602.0,453407.0
2014-11-19,1.2536,1.2605,1.2514,1.2547,251448.0,453101.0
2014-11-18,1.2454,1.2548,1.2445,1.2537,209275.0,457748.0
2014-11-17,1.2521,1.2581,1.2447,1.2454,188376.0,458044.0
2014-11-14,1.2478,1.255,1.24,1.2528,319055.0,456818.0
2014-11-13,1.2433,1.2495,1.2429,1.249,161258.0,455567.0
2014-11-12,1.2477,1.2501,1.2422,1.2435,234129.0,454422.0
2014-11-11,1.2425,1.2504,1.2397,1.2467,166503.0,458487.0
2014-11-10,1.2466,1.2512,1.2421,1.2425,168622.0,461080.0
2014-11-07,1.2383,1.2474,1.2361,1.2444,327270.0,460417.0
2014-11-06,1.248,1.2537,1.2367,1.239,349528.0,457437.0
2014-11-05,1.2553,1.2571,1.246,1.2483,252085.0,456281.0
2014-11-04,1.2492,1.2581,1.2491,1.256,218592.0,452793.0
2014-11-03,1.2515,1.2515,1.2442,1.2494,225806.0,452251.0
2014-10-31,1.2616,1.2619,1.2489,1.253,356737.0,443446.0
2014-10-30,1.2639,1.2643,1.2548,1.2616,249268.0,437202.0
2014-10-29,1.2737,1.2775,1.2633,1.2649,192077.0,434187.0
2014-10-28,1.2702,1.2769,1.2688,1.2739,177732.0,435325.0
2014-10-27,1.2677,1.2727,1.2669,1.2712,143232.0,435029.0
2014-10-24,1.265,1.27,1.2638,1.2668,145110.0,438942.0
2014-10-23,1.265,1.268,1.2617,1.2653,169440.0,439199.0
2014-10-22,1.2717,1.2744,1.2641,1.2648,205927.0,433426.0
2014-10-21,1.28,1.2845,1.2717,1.273,226381.0,426444.0
2014-10-20,1.2764,1.2822,1.2736,1.2813,150207.0,424311.0
2014-10-17,1.281,1.2842,1.2749,1.2778,175479.0,426643.0
2014-10-16,1.2825,1.285,1.2711,1.2805,372947.0,424386.0
2014-10-15,1.2662,1.2893,1.263,1.2781,562918.0,429376.0
2014-10-14,1.2747,1.2754,1.2645,1.2654,225465.0,426625.0
2014-10-13,1.2634,1.2767,1.2632,1.2671,169840.0,425179.0
2014-10-10,1.2696,1.2722,1.2611,1.2619,221498.0,424437.0
2014-10-09,1.2736,1.2797,1.2668,1.2693,339907.0,423039.0
2014-10-08,1.2672,1.2755,1.2628,1.2738,331253.0,420280.0
2014-10-07,1.2662,1.2688,1.259,1.267,285067.0,420995.0
2014-10-06,1.252,1.2682,1.2514,1.2633,268808.0,426750.0
2014-10-03,1.2679,1.2679,1.2506,1.2515,281492.0,404087.0
2014-10-02,1.2625,1.2705,1.262,1.2681,353444.0,404171.0
2014-10-01,1.2636,1.2647,1.259,1.2614,264477.0,405587.0
2014-09-30,1.2695,1.271,1.2578,1.2635,327640.0,410364.0
2014-09-29,1.2688,1.2722,1.267,1.27,181938.0,403949.0
2014-09-26,1.2757,1.2768,1.2683,1.2689,215875.0,400173.0
2014-09-25,1.2787,1.279,1.2703,1.2755,279352.0,397731.0
2014-09-24,1.2855,1.2871,1.2781,1.2787,203807.0,395335.0
2014-09-23,1.2854,1.2908,1.285,1.2865,192720.0,393055.0
2014-09-22,1.2834,1.2875,1.2824,1.2843,184821.0,397530.0
2014-09-19,1.2925,1.2937,1.2835,1.2844,218578.0,390477.0
2014-09-18,1.2859,1.2939,1.2843,1.2924,227165.0,394209.0
2014-09-17,1.2967,1.2993,1.2861,1.2925,298537.0,395429.0
2014-09-16,1.2948,1.3006,1.2931,1.2969,212865.0,398824.0
2014-09-15,1.2977,1.298,1.2918,1.2945,157035.0,390795.0
2014-09-12,1.2934,1.2989,1.2918,1.2958,274065.0,358194.0
2014-09-11,1.2925,1.2962,1.2907,1.2933,180938.0,279076.0
2014-09-10,1.295,1.2973,1.2894,1.2915,188276.0,173445.0
2014-09-09,1.291,1.2969,1.2871,1.2929,139214.0,99329.0
2014-09-08,1.2966,1.297,1.2893,1.2918,68403.0,58568.0
2014-09-05,1.2948,1.3005,1.2934,1.2969,27592.0,43160.0
2014-09-04,1.3157,1.3163,1.2932,1.2948,39514.0,32123.0
2014-09-03,1.3141,1.317,1.3132,1.3154,9158.0,30844.0
2014-09-02,1.314,1.3156,1.3119,1.3135,9763.0,28004.0
2014-08-29,1.3188,1.32036,1.31412,1.31414,45589.2,97283.2
2014-08-28,1.31986,1.32262,1.31654,1.31898,71814.0,168048.2
2014-08-27,1.31742,1.32144,1.31562,1.31998,115256.0,236342.4
2014-08-26,1.3193,1.32164,1.31674,1.31754,130861.0,309318.6
2014-08-25,1.3208,1.3212,1.3185,1.3194,115029.0,384442.0
2014-08-22,1.3282,1.3298,1.3222,1.3243,207092.0,378900.0
2014-08-21,1.3258,1.329,1.3243,1.3282,131944.0,373557.0
2014-08-20,1.3319,1.3326,1.3257,1.3265,175988.0,375439.0
2014-08-19,1.3364,1.3365,1.3314,1.3321,159474.0,372871.0
2014-08-18,1.3394,1.34,1.3354,1.3363,104859.0,368725.0
2014-08-15,1.3367,1.3414,1.336,1.34,162190.0,365960.0
2014-08-14,1.3365,1.341,1.335,1.3368,148788.0,362427.0
2014-08-13,1.337,1.3417,1.3344,1.337,196555.0,357101.0
2014-08-12,1.3387,1.3388,1.3338,1.3369,125655.0,355408.0
2014-08-11,1.3409,1.341,1.3382,1.3384,90749.0,353568.0
2014-08-08,1.3363,1.3435,1.3345,1.3413,205409.0,362684.0
2014-08-07,1.3385,1.3396,1.3339,1.336,201751.0,356912.0
2014-08-06,1.3374,1.339,1.3335,1.3379,199444.0,359709.0
2014-08-05,1.3424,1.3427,1.336,1.3374,185062.0,353456.0
2014-08-04,1.343,1.3433,1.3411,1.3421,102515.0,348355.0
2014-08-01,1.339,1.3447,1.338,1.343,217121.0,346124.0
2014-07-31,1.3396,1.3403,1.3373,1.3392,166365.0,346897.0
2014-07-30,1.3411,1.3417,1.3369,1.3393,197038.0,342665.0
2014-07-29,1.3441,1.3446,1.3405,1.3411,129488.0,345697.0
2014-07-28,1.3434,1.3446,1.3428,1.3435,79704.0,342171.0
2014-07-25,1.3465,1.3477,1.3422,1.3433,142916.0,332249.0
2014-07-24,1.3463,1.3486,1.3439,1.3465,146497.0,330210.0
2014-07-23,1.3468,1.3476,1.3456,1.3459,125363.0,328142.0
2014-07-22,1.3527,1.3532,1.3461,1.3468,191731.0,318458.0
2014-07-21,1.3531,1.3552,1.3515,1.3525,96406.0,316272.0
2014-07-18,1.3529,1.3538,1.3493,1.3528,161528.0,308006.0
2014-07-17,1.3528,1.3543,1.3519,1.3529,113391.0,304664.0
2014-07-16,1.3571,1.3574,1.3523,1.3526,132942.0,299265.0
2014-07-15,1.3623,1.3631,1.3564,1.3571,210431.0,284833.0
2014-07-14,1.3611,1.3644,1.3601,1.3622,106641.0,285638.0
2014-07-11,1.3611,1.3628,1.3595,1.3612,96543.0,285822.0
2014-07-10,1.3645,1.3654,1.3592,1.3607,145173.0,285225.0
2014-07-09,1.3616,1.3652,1.3606,1.365,154550.0,282995.0
2014-07-08,1.3609,1.3621,1.3592,1.3614,99465.0,283481.0
2014-07-07,1.3599,1.3615,1.3579,1.3612,94467.0,282124.0
2014-07-03,1.3661,1.3668,1.3599,1.3606,161687.0,281242.0
2014-07-02,1.3683,1.3687,1.3643,1.3658,106287.0,282915.0
2014-07-01,1.3697,1.3705,1.3679,1.3683,120550.0,286886.0
2014-06-30,1.3649,1.3702,1.3644,1.3698,145044.0,283636.0
2014-06-27,1.3616,1.3656,1.3613,1.3649,118127.0,284447.0
2014-06-26,1.3633,1.3645,1.3579,1.3611,176893.0,282489.0
2014-06-25,1.3608,1.3656,1.3604,1.3631,150103.0,283741.0
2014-06-24,1.3607,1.3632,1.3587,1.3606,157381.0,280027.0
2014-06-23,1.3597,1.3617,1.3577,1.3607,102704.0,279892.0
2014-06-20,1.3611,1.3638,1.3567,1.3596,132072.0,280207.0
2014-06-19,1.3591,1.3648,1.3589,1.3611,153138.0,276695.0
2014-06-18,1.3551,1.3608,1.3546,1.3563,168083.0,278496.0
2014-06-17,1.3578,1.3593,1.3541,1.3547,112611.0,276219.0
2014-06-16,1.3544,1.3585,1.3517,1.3572,131448.0,270613.0
2014-06-13,1.3555,1.3583,1.3525,1.3538,155657.0,251397.0
2014-06-12,1.3534,1.3576,1.3516,1.3568,136754.0,204203.0
2014-06-11,1.3547,1.3559,1.3523,1.353,136309.0,126233.0
2014-06-10,1.3595,1.3603,1.3535,1.3545,99238.0,71212.0
2014-06-09,1.3649,1.367,1.3584,1.3589,49847.0,40783.0
2014-06-06,1.3664,1.3679,1.3623,1.3649,15919.0,35108.0
2014-06-05,1.3602,1.3672,1.3505,1.366,21186.0,32287.0
2014-06-04,1.3629,1.3642,1.3598,1.36,5896.0,30999.0
2014-06-03,1.3598,1.3649,1.3587,1.3624,5701.0,29281.0
2014-06-02,1.3634,1.3636,1.3587,1.3596,7429.0,26827.0
2014-05-30,1.36018,1.365,1.35988,1.36348,40779.2,67089.8
2014-05-29,1.35932,1.36254,1.35866,1.3602,53871.0,110492.4
2014-05-28,1.3634,1.3638,1.3589,1.35934,85273.8,157176.8
2014-05-27,1.36234,1.3668,1.36124,1.36342,124288.0,203967.4
2014-05-23,1.3655,1.3656,1.3614,1.3626,121420.0,249593.0
2014-05-22,1.3685,1.3687,1.3644,1.365,136294.0,250045.0
2014-05-21,1.3698,1.3722,1.3632,1.3678,174571.0,249049.0
2014-05-20,1.3708,1.3712,1.3676,1.3696,111697.0,247247.0
2014-05-19,1.3697,1.3734,1.3694,1.3711,117913.0,249922.0
2014-05-16,1.3709,1.3726,1.3684,1.3697,118169.0,251765.0
2014-05-15,1.3712,1.3731,1.3645,1.3714,232854.0,251694.0
2014-05-14,1.3701,1.373,1.3697,1.3705,146946.0,251879.0
2014-05-13,1.3757,1.377,1.3687,1.3697,214509.0,244305.0
2014-05-12,1.3755,1.3773,1.3747,1.3754,101439.0,249940.0
2014-05-09,1.3839,1.3843,1.3743,1.3745,236315.0,255377.0
2014-05-08,1.391,1.3993,1.3831,1.3852,357325.0,262483.0
2014-05-07,1.3925,1.3938,1.3908,1.3915,130729.0,263833.0
2014-05-06,1.3874,1.395,1.3871,1.3932,167925.0,259417.0
2014-05-05,1.3873,1.3885,1.3864,1.3876,79774.0,256378.0
2014-05-02,1.3867,1.388,1.3805,1.387,196795.0,263342.0
2014-05-01,1.3865,1.3888,1.3862,1.3863,58994.0,263235.0
2014-04-30,1.381,1.3877,1.3768,1.387,227848.0,259078.0
2014-04-29,1.3848,1.3877,1.3804,1.3809,179266.0,263647.0
2014-04-28,1.384,1.3878,1.3812,1.3852,153057.0,260494.0
2014-04-25,1.3831,1.3849,1.3825,1.3834,94850.0,257945.0
2014-04-24,1.3814,1.3842,1.3789,1.3823,157392.0,259956.0
2014-04-23,1.3803,1.3854,1.3797,1.3814,162967.0,257012.0
2014-04-22,1.3792,1.3824,1.3782,1.3801,102650.0,257148.0
2014-04-21,1.3817,1.3829,1.3785,1.3794,41117.0,257894.0
2014-04-17,1.3814,1.3864,1.3809,1.3817,109562.0,259045.0
2014-04-16,1.3811,1.3849,1.3802,1.3819,126473.0,261475.0
2014-04-15,1.3817,1.3831,1.3787,1.3808,123820.0,263290.0
2014-04-14,1.3856,1.3862,1.3806,1.3819,136459.0,262058.0
2014-04-11,1.3885,1.3903,1.3861,1.3885,108871.0,258163.0
2014-04-10,1.3851,1.3898,1.3834,1.3889,137089.0,254882.0
2014-04-09,1.3795,1.386,1.3778,1.385,158264.0,253310.0
2014-04-08,1.3741,1.381,1.3735,1.3793,159635.0,251419.0
2014-04-07,1.3698,1.3747,1.3694,1.3737,105060.0,252429.0
